ID;Tipo;ROL;NOMBRE;RUT;DIRECCION;CODIGO_SII;ACTIVIDAD;FECHA_INGR;POINT_X;POINT_Y
1141;COMERCIAL;2-006442;VELOSO MARIÑAN NELSON ELEUTERIO;;BALMACEDA 201;471100,000000;MINIMERCADO;01/01/1992;-73,03628500000;-36,80232600000
1142;COMERCIAL;2-006444;SOCIEDAD CONSTRUCTORA LIMACK LIMITADA;78201640-7;O HIGGINS   940;477399,000000;OF ADMINISTRATIVA;;-73,04605700000;-36,82619780000
1143;COMERCIAL;2-006456;AGUAYO ANDRADE ROSA ESTER;;FREIRE 522;772900,000000;PELUQUERIA  Y  ARRIENDO SILLONES;01/;-73,05281680000;-36,82633470000
1144;COMERCIAL;2-006461;DR. FRANCISCO URRIZOLA Y COMPANIA LIMITADA;78221400-4;LINCOYAN 264;862021,000000;CENTRO MEDICO;;-73,05199960000;-36,83011430000
1145;COMERCIAL;2-006483;HDI SEGUROS S. A.;99231000-6;COCHARANE 635;651210,000000;SEGUROS GENERALES;01/01/1992;-73,04887520000;-36,82952460000
1146;COMERCIAL;2-006503;EMPRESA DE VESTUARIO INTEGRAL TIENDA Y AFINES LIMITADA;86933600-9;BARROS ARANA  780;477102,000000;;;-73,04859700000;-36,82611060000
1147;COMERCIAL;2-006505;COMERCIAL PARKING LIMITAD A;76028714-8;MAIPU 435;681012,000000;PLAYA ESTACIONAMIENT;01/07;-73,05453680000;-36,82545000000
1148;COMERCIAL;2-006522;SALA CUNA Y JARDIN INFANTIL AYUDAME A HACERLO SOLO LIMITADA;77692380-K;O HIGGINS   1518;850021,000000;;;-73,03874170000;-36,82327250000
1149;COMERCIAL;2-006523;ULLOA MALDONADO BERNARDITA DE LA CRUZ;;PASAJE VIRGEN DEL BOLDO;471100,000000;MINIMERCAD;;-73,03356810000;-36,79396230000
1150;COMERCIAL;2-006526;ABASTIBLE S. A.;91806000-6;ARTURO PRAT   390;477399,000000;OF ADMINISTRATIVA;01/07/19;-73,05767300000;-36,83124800000
1151;COMERCIAL;2-006543;INGENIEROS CONSULTORES COMPUDATA LIMITADA;78236650-5;TUCAPEL 564;620200,000000;VENTA DE EQUIPOS;;-73,04659230000;-36,82385930000
1152;COMERCIAL;2-006547;URIBE MALDONADO HERALDO HUMBERTO;;CASTELLON 649;475100,000000;TAPICERIA;01/07/1992;-73,04851910000;-36,82386280000
1153;COMERCIAL;2-006563;SALGADO QUINTANA MARTA INES;;CAUPOLICAN 567;682000,000000;CORREDORA DE PROPIEDADES;0;-73,05191890000;-36,82637460000
1154;COMERCIAL;2-006575;SERVICIOS Y REPUESTOS HISUKI LIMITADA;78248880-5;MAIPU 149;451002,000000;REPTOS Y ACCESORIOS;;-73,05815530000;-36,82709530000
1155;COMERCIAL;2-006578;VIDAL JARA JOSE RAMÓN;;GENERAL GOROSTIAGA  1157;471100,000000;MINIMERCADO;0;-73,01717870000;-36,82368990000
1156;COMERCIAL;2-006588;BANCO DE CHILE;97004000-5;BARROS ARANA  448;649201,000000;FINANCIERA;01/07/1992;-73,05302720000;-36,82774240000
1157;COMERCIAL;2-006591;FLORES CASANUEVA GERARDO PATRICIO;;LIGURIA 2728;471100,000000;MINIMERCADO;01/07/1992;-73,07808510000;-36,81564880000
1158;COMERCIAL;2-006636;COFRÉ SEPÚLVEDA MARCO ANTONIO;;O HIGGINS   1398;471100,000000;MINIMERCADO;01/07/1992;-73,04035470000;-36,82395370000
1159;COMERCIAL;2-006637;SISTEMAS MODULARES DE COMPUTACION SPA;86130200-8;O HIGGINS   241;620200,000000;SERV.DE COMPUTACION;;-73,05514710000;-36,82946120000
1160;COMERCIAL;2-006649;PÉREZ CHICO VIVIANA GISLAINE;;O HIGGINS   241;682000,000000;CORREDORA DE PROPIEDADES;0;-73,05514710000;-36,82946120000
1161;COMERCIAL;2-006655;COMERCIAL MUÑOZ Y COMPAÑIA LIMITADA.;78906980-8;LAUTARO 1740;475201,000000;FERRETERIA;;-73,04764440000;-36,80943450000
1162;COMERCIAL;2-006658;SERVICIOS MEDICOS PROFESIONALES TORCHE Y VELEZ LIMITADA;78078230-7;ANIBAL PINTO  215;862021,000000;;;-73,04815650000;-36,82920860000
1163;COMERCIAL;2-006659;SOCIEDAD COMERCIAL ESQUIVEL Y ZAÑARTU LIMITADA;77015160-0;PAICAVI  667;771000,000000;ARRIENDO DE VEHI;;-73,04350520000;-36,82150710000
1164;COMERCIAL;2-006661;COMERCIALIZADORA J H SALAZAR LIMITADA;50103920-9;EDMUNDO LARENAS  120;181101,000000;LIBRERIA;;-73,03865990000;-36,82939880000
1165;COMERCIAL;2-006667;DR. ANDRES CANTIN DURAN Y COMPANIA LIMITADA;78244000-4;LINCOYAN 264;862021,000000;CENTRO MEDICO;;-73,05199960000;-36,83011430000
1166;COMERCIAL;2-006678;ADMINISTRACION E INFORMATICA ACCIN LIMITADA;78218720-1;ANIBAL PINTO  215;477399,000000;SERV.INGEN;;-73,04815650000;-36,82920860000
1167;COMERCIAL;2-006688;SIHI CHILE S.A.;79790600-K;ANIBAL PINTO  215;477399,000000;OF ADMINISTRATIVA;01/07/1992;-73,04815650000;-36,82920860000
1168;COMERCIAL;2-006695;SOCIEDAD COMERCIAL EXPORTADORA Y DE INVERSIONES CABOMAR LIMITADA;78234620-2;O HIGGINS   420;477399,000000;;;-73,05266680000;-36,82894480000
1169;COMERCIAL;2-006724;SAN VALENTIN SPA;76560215-7;JOSE DE GARRO   516;471100,000000;MINIMERCADO;01/07/199;-73,05144250000;-36,79521470000
1170;COMERCIAL;2-006749;IVAN SEGUEL Y CIA. LTDA.;79967360-6;OROMPELLO 20;862021,000000;CENTRO MEDICO;01/07/199;-73,04156540000;-36,82921120000
1171;COMERCIAL;2-006754;ALIMENTOS LANGOLO S. A.;78137910-7;CATALUÑA  1070;561000,000000;GELATERIA;01/07/1992;-73,05829210000;-36,80380000000
1172;COMERCIAL;2-006774;DIESEL MORENO Y COMPANIA LIMITADA;89965500-1;LAS HERAS  1081;451002,000000;SERV DE INYECCION;;-73,04770390000;-36,82015500000
1173;COMERCIAL;2-006793;MULCHI AZOCAR HECTOR OMAR Y OTRA;51043100-6;GALVARINO 777;562900,000000;MINIMERCADO;0;-73,04038330000;-36,81878890000
1174;COMERCIAL;2-006802;VARELA NAVARRETE SUSANA EUGENIA;;LINCOYAN 858;682000,000000;CORREDORA DE PROPIEDADES;0;-73,05572350000;-36,82417300000
1175;COMERCIAL;2-006805;FARMACIAS CRUZ VERDE SPA;89807200-2;CHACABUCO 70;477201,000000;FARMACIA;01/07/1992;-73,05482420000;-36,83419370000
1176;COMERCIAL;2-006823;COMERCIALIZADORA Y DISTRIBUIDORA MEDICA LIMITADA;78124770-7;SAN MARTIN  888;477399,000000;ARTICULOS;;-73,04635010000;-36,82750650000
1177;COMERCIAL;2-006841;SANTIBANEZ POZO INES;;CAUPOLICAN 645;475909,000000;PAQUETERIA;01/07/1992;-73,05235990000;-36,82548000000
1178;COMERCIAL;2-006847;GUTIÉRREZ CASTRO OSVALDO JAVIER;;FREIRE 715;561000,000000;FUENTE DE SODA;01/07/1992;-73,05028040000;-36,82519100000
1179;COMERCIAL;2-006850;DIARIO EL SUR S. A.;76564940-4;ANGOL 659;581100,000000;VENTA DE DIARIOS;01/07/1992;-73,05594840000;-36,82695050000
1180;COMERCIAL;2-006877;COMERCIAL OLIMPIA LIMITADA;78661440-6;BARROS ARANA  534;471100,000000;MINIMERCADO;0;-73,05200790000;-36,82710310000
1181;COMERCIAL;2-006893;LEEFHELM Y ARANCIBIA LIMITADA;77759830-9;PEDRO DE VALDIVIA   1065;561000,000000;RESTAURANTE;;-73,05118570000;-36,84625210000
1182;COMERCIAL;2-006897;JUAN ESPINOZA DURAN Y COMPANIA LIMITADA;77431670-1;BARROS ARANA  533;522120,000000;PLAYA ESTACION;;-73,05134580000;-36,82673940000
1183;COMERCIAL;2-006899;CARLOS ESPEJO Y COMPANIA LIMITADA;78905210-7;VICUÑA MACKENNA  914;475201,000000;FERRETERIA;;-73,05387890000;-36,81458750000
1184;COMERCIAL;2-006910;ZURICH CHILE SEGUROS DE VIDA S.A.;99185000-7;O HIGGINS  330;651210,000000;SEGUROS DE VIDA;;-73,05387640000;-36,82950380000
1185;COMERCIAL;2-006915;CASTILLO CASTILLO MIRNA VIOLETA;;TUCAPEL 16;850021,000000;JARDIN INFANTIL;01/07/1992;-73,04262890000;-36,82992850000
1186;COMERCIAL;2-006955;COMERCIALIZADORA COCOA & COFFE LIMITADA;76345985-3;BARROS ARANA  566;561000,000000;SALON DE TE, B;;-73,05156070000;-36,82717850000
1187;COMERCIAL;2-006989;REBOLLEDO RAMOS HÉCTOR HERNÚN;;ANDALIEN  1156;471100,000000;MINIMERCADO COMERCIAL;1;-73,03907370000;-36,79215870000
1188;COMERCIAL;2-007057;MUÑOZ PEÑAILILLO MARIELA PAOLA;;ANIBAL PINTO  1304;471100,000000;MINIMERCADO;01/;-73,05491700000;-36,81806390000
1189;COMERCIAL;2-007059;TOLOZA FERNANDEZ GISELA ELINA;;AURELIO MANZANO  551;829900,000000;AGENCIA DE VIAJES;;-73,05316640000;-36,82704510000
1190;COMERCIAL;2-007062;SCAMUSICA LTDA.;85207100-1;TUCAPEL 882;602000,000000;DIF MUSICA AMBIENTAL;01/01/1993;-73,04868450000;-36,82095370000
1191;COMERCIAL;2-007076;CASTRO MOLINA OLGA ELENA;;LOS ALAMOS  1308;472101,000000;ALM DE PROVISIONES;01/01/19;-73,05275140000;-36,79963330000
1192;COMERCIAL;2-007085;RADIOGRAFIAS SOMELAR LIMITADA;78272220-4;O HIGGINS   1448;869010,000000;CENTRO RADIOLOGICO;;-73,03983280000;-36,82339390000
1193;COMERCIAL;2-007093;QUEIPUL MARILLAN JUAN FRANCISCO;;PELANTARO 1171;472102,000000;CARNICERIA;01/01/1993;-73,03922490000;-36,81324280000
1194;COMERCIAL;2-007094;INMOBILIARIA SANATORIO ALEMAN SPA;76409088-8;FRANCESA  53;681012,000000;INMOBILIARIA;01/;-73,05155580000;-36,84521020000
1195;COMERCIAL;2-007101;CIA. DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.;96654180-6;SAN MARTIN  418;651210,000000;;;-73,05210340000;-36,82991500000
1196;COMERCIAL;2-007113;EMPORIO ALEMAN  S. A.;80099400-4;O HIGGINS      760;101020,000000;EXP DE CECINAS;;-73,04830550000;-36,82717280000
1197;COMERCIAL;2-007114;QUIROZ ARRIAGADA MARIA PATRICIA TERESA;;ANIBAL PINTO  748;475909,000000;BAZAR, PAQUETERIA;;-73,05131640000;-36,82372380000
1198;COMERCIAL;2-007122;CESARINO PIO JIMENEZ Y COMPANIA LIMITADA;78296770-3;SAN MARTIN  1350;862021,000000;SERVICIO MEDICO;;-73,04036630000;-36,82515470000
1199;COMERCIAL;2-007201;BANCHILE CORREDORES DE BOLSA S. A.;96571220-8;ARTURO PRAT   199;661202,000000;CORREDORES DE BOLSA;;-73,05686990000;-36,83318090000
1200;COMERCIAL;2-007203;NESTLE CHILE S. A.;90703000-8;AV. COLLAO  2075;477399,000000;OF ADMINISTRATIVA;01/01;-72,99906290000;-36,82190210000
1201;COMERCIAL;2-007204;MARTÍNEZ MEDINA GONZALO ALEJANDRO;;LOS COPIHUES;471100,000000;MINIMERCADO;01/01/199;-73,05481370000;-36,80970050000
1202;COMERCIAL;2-007222;CONSTANZO PAZ JUAN CARLOS;;CAUPOLICAN 930;475909,000000;BAZAR;01/01/1993;-73,05381060000;-36,82229120000
1203;COMERCIAL;2-007267;RAMIREZ VERGARA LUIS ABRAHAM;;SALAS   1402;561000,000000;REST DIURNO;01/01/1993;-73,06203860000;-36,81940800000
1204;COMERCIAL;2-007299;VERDE LIMON DIAGONAL SPA;76957355-0;DIAGONAL PEDRO AGUIRRE CERDA;561000,000000;RES;;-73,04297950000;-36,82619050000
1205;COMERCIAL;2-007316;CARRASCO GIACAMAN MIGUEL IGNACIO ANDRÉS;;LINCOYAN 760;477102,000000;ESTAC VEHICULOS;0;-73,05517710000;-36,82518690000
1206;COMERCIAL;2-007344;CASTILLO SEPULVEDA FIDELA ADELAIDA;;AUTOPISTA   777;477399,000000;DIARIOS Y REVISTAS;01/01/19;-73,03778230000;-36,80620040000
1207;COMERCIAL;2-007376;MACHUCA MACHUCA GUILLERMO DEL CARMEN;;CAUPOLICAN 930;475909,000000;PAQUETERIA;01/01/;-73,05381060000;-36,82229120000
1208;COMERCIAL;2-007381;SOCIEDAD MEDICA JOBET Y RODRIGUEZ LIMITADA;78018360-8;PEDRO DE VALDIVIA   801;862021,000000;C;;-73,05253400000;-36,84371910000
1209;COMERCIAL;2-007384;OPCIONES S.A. SISTEMA DE INFORMACION;96523180-3;ONGOLMO 1280;620200,000000;PROD COMPUTACIONALES;;-73,04843050000;-36,81577320000
1210;COMERCIAL;2-007385;BICE VIDA COMPANIA DE SEGUROS S.A.;96656410-5;CHACABUCO 402;651210,000000;SEGUROS DE VIDA;;-73,05088000000;-36,83207000000
1211;COMERCIAL;2-007386;OPTICA Y CONTACTOLOGIA REGIONAL LIMITADA;77097880-7;RENGO 672;477399,000000;OPTICA;01/01/;-73,05318710000;-36,82572250000
1212;COMERCIAL;2-007391;PAZ GUZMAN Y COMPANIA LIMITADA;78387190-4;COLO COLO  236;682000,000000;C. DE PROPIEDADES;;-73,04685040000;-36,82843400000
1213;COMERCIAL;2-007395;FERNANDO BARRIA Y COMPANIA LIMITADA;78362180-0;SAN MARTIN  1350;862021,000000;PRESTACIONES MEDICAS;;-73,04036630000;-36,82515470000
1214;COMERCIAL;2-007440;EDIPAC SPA;88566900-K;PAICAVI 3025;477399,000000;COMERCIALIZADORA;01/01/1994;-73,05784650000;-36,80045260000
1215;COMERCIAL;2-007441;SALCOBRAND S. A.;76031071-9;BARROS ARANA  779;477201,000000;FARMACIA;01/01/1994;-73,04911110000;-36,82592630000
1216;COMERCIAL;2-007445;NAVARRO SAGREDO ROXANA ALEJANDRA;;DIAGONAL ORIENTE  14;561000,000000;BEB ANALCOHOLICAS;;-73,03812760000;-36,81480170000
1217;COMERCIAL;2-007456;ARANEDA ALVAREZ CLAUDIO EDUARDO;;SERRANO 649;561000,000000;RESTAURANTE COMERCIAL;01/07/;-73,05870300000;-36,82808080000
1218;COMERCIAL;2-007461;DR. MANUEL ROJAS PAREDES Y COMPANIA LIMITADA;78393360-8;BARROS ARANA  492;862021,000000;SERVICIOS;;-73,05266700000;-36,82738700000
1219;COMERCIAL;2-007472;TORO HORMAZABAL PEDRO JESUS;;CAUPOLICAN 930;475909,000000;BAZAR;01/07/1993;-73,05381060000;-36,82229120000
1220;COMERCIAL;2-007490;COMERCIALIZADORA EL CALLAQUI LIMITADA;76033609-2;HERNAN DEL SOLAR   1660;471100,000000;MINIME;;-73,04931970000;-36,79547230000
1221;COMERCIAL;2-007491;RIOS Y CASTAÑEDA SPA;76241485-6;FREIRE 1565;562900,000000;CASA DE PENSION;01/07/1993;-73,03970070000;-36,82071320000
1222;COMERCIAL;2-007500;ALBERTO FARIAS Y COMPANIA LIMITADA;78323500-5;FREIRE 485;477397,000000;INSUMOS AGROPECUARIO;;-73,05332140000;-36,82639900000
1223;COMERCIAL;2-007519;ESPINOSA BANCALARI JUAN SANTIAGO;;O HIGGINS   528;691002,000000;NOTARIA;01/07/1993;-73,05131640000;-36,82836410000
1224;COMERCIAL;2-007527;ESTACIONAMIENTOS E INVERSIONES CARACOL LIMITADA;78319510-0;RENGO 550;522120,000000;PLAYA ESTACIONAMIENT;;-73,05264620000;-36,82683860000
1225;COMERCIAL;2-007534;ECOFOR SERVICIOS FORESTALES LTDA.;78228850-4;O HIGGINS   241;477399,000000;OF ADMINISTRATIVA SERVICIO;;-73,05514710000;-36,82946120000
1226;COMERCIAL;2-007542;REYES PARRA MARINA ESTER;;INDEPENDENCIA 1138;352020,000000;SUB DIST GAS;01/07/19;-73,00218320000;-36,83254600000
1227;COMERCIAL;2-007562;INMOBILIARIA Y COMERCIAL FOMACK LIMITADA;77478720-8;ARTURO PRAT  289;471100,000000;MINIMERCADO;;-73,05772130000;-36,83264000000
1228;COMERCIAL;2-007566;DANIEL CASTILLO Y COMPANIA LIMITADA;78593690-6;SAN MARTIN  815;476103,000000;ARTS DE OFICINA;;-73,04716730000;-36,82763300000
1229;COMERCIAL;2-007577;QUIÑONES DURÚN MÓNICA ALEJANDRA;;BULNES 1172;471100,000000;MINIMERCADO;01/07/1993;-73,04764400000;-36,81774300000
1230;COMERCIAL;2-007610;VIDAL MALDONADO LUIS ENRIQUE;;CAUPOLICAN 930;472103,000000;FRUTAS Y VERDURAS;01/07/1;-73,05381060000;-36,82229120000
1231;COMERCIAL;2-007612;RIVAS SOLAR JAIME LUCIANO;;CAUPOLICAN 930;477101,000000;CALZADO;01/07/1993;-73,05381060000;-36,82229120000
1232;COMERCIAL;2-007634;CONSTANZO PAZ JUAN CARLOS;;CAUPOLICAN 930;475909,000000;BAZAR;02/09/1993;-73,05381060000;-36,82229120000
1233;COMERCIAL;2-007635;COMERCIAL DE SERVICIOS AUTOMOTRICES LIMITADA;78013210-8;MANUEL GUTIERREZ  2429;562900,000000;;;-73,04058540000;-36,80182490000
1234;COMERCIAL;2-007640;DISTRIBUIDORA DE PRODUCTOS ALIMENTICIOS LIMITADA;85581400-5;ALONSO GARCIA DE RAMON;561000,000000;;;-73,05760000000;-36,79136360000
1235;COMERCIAL;2-007727;CISTERNA CONTRERAS LUIS FRANCISCO;;ONGOLMO 2088;451002,000000;VIDRIERIA;05/10/1993;-73,05364370000;-36,80731330000
1236;COMERCIAL;2-007730;MALTES TORRES LUIS DAGOBERTO;;TUCAPEL 1560;561000,000000;RESTAURANTE COMERCIAL;06/10/1;-73,05281120000;-36,81391010000
1237;COMERCIAL;2-007740;GYLLEN PARMEGIANI MARGARITA LIDIA;;SANTA CLARA  2599;471100,000000;MINIMERCADO;11/10/1993;-73,03005340000;-36,80715870000
1238;COMERCIAL;2-007744;CAFE Y CHOCOLATERIA DAMONT SPA;77614193-3;O HIGGINS   660;471100,000000;MINIMERCADO COMERCIAL;;-73,04962320000;-36,82779140000
1239;COMERCIAL;2-007745;SOCIEDAD INDUSTRIAL SAN PABLO SPA;77076905-1;LOS LIRIOS  190;471100,000000;MINIMERCADO;;-73,01841250000;-36,82132760000
1240;COMERCIAL;2-007767;PARRA ZANETTI OLGA ANA MARIA;;CAUPOLICAN 567;477102,000000;PRENDAS DE VESTIR;22/10/1;-73,05191890000;-36,82637460000
1241;COMERCIAL;2-007780;HEBLES GAJARDO HECTOR RENE;;FREIRE 740;477101,000000;ZAPATERIA;29/10/1993;-73,05002090000;-36,82511860000
1242;COMERCIAL;2-007782;MEDINA SANTOS VICTORIA DEL CARMEN;;BALDOMERO SANCHEZ  399;471100,000000;MINIMERCADO;;-73,06719630000;-36,82707760000
1243;COMERCIAL;2-007822;COMERCIAL Y GASTRONOMICA DY LIMITADA;76860293-K;CHACABUCO  292;561000,000000;RESTAURANTE COMERCIAL;;-73,05241530000;-36,83255430000
1244;COMERCIAL;2-007836;DAGOBERTO ARAVENA Y CIA.;89773400-1;O HIGGINS      241;692000,000000;SERV CONTABILIDAD;;-73,05514710000;-36,82946120000
1245;COMERCIAL;2-007854;VEGA DAJER BERNARDO ALBERTO;;MAIPU 249;451002,000000;RPTOS Y ACCESORIOS;06/12/1993;-73,05678420000;-36,82653430000
1246;COMERCIAL;2-007857;TECNOLOGIA OFTALMOLOGICA S.A.;96664250-5;SAN MARTIN  870;477399,000000;EQUIPOS MEDICOS;09/12/19;-73,04637040000;-36,82757320000
1247;COMERCIAL;2-007865;URBINA Y URBINA LIMITADA;78411730-8;O HIGGINS   1448;861020,000000;SERVICIOS MEDICOS;1;-73,03983280000;-36,82339390000
1248;COMERCIAL;2-007870;INTI RESTAURANTE SPA;77229589-8;BAHAMONDES 89;561000,000000;REST DIURNO;21/12/1993;-73,05201540000;-36,84174630000
1249;COMERCIAL;2-007902;SEGUEL TOLEDO GUIDO ALBERTO;;30 DE OCTUBRE   545;471100,000000;MINIMERCADO;13/01/19;-73,00112060000;-36,83566340000
1250;COMERCIAL;2-007908;INVERSIONES JOSEFA LIMITADA;76535300-9;PJE 02 S   ANDRE 2;471100,000000;MINIMERCADO;18/01/;-73,03961430000;-36,80645810000
1251;COMERCIAL;2-007921;VIGUERAS RIVAS Y COMPANIA;79601190-4;CHACABUCO  916;477399,000000;OF ADMINISTRATIVA;26;-73,04445080000;-36,82929200000
1252;COMERCIAL;2-007922;COMERCIAL ECCSA S. A.;83382700-6;CASTELLON 520;471910,000000;GRANDES TIENDAS;26/01/19;-73,04756230000;-36,82482790000
1253;COMERCIAL;2-007923;COMERCIAL ECCSA S. A.;83382700-6;GENERAL BONILLA  2750;477399,000000;OF ADMINISTRATIVA;26;-73,02415970000;-36,81268240000
1254;COMERCIAL;2-007928;DR. JORGE ZUNIGA DE SPIRITO Y COMPANIA LIMITADA;78430020-K;SAN MARTIN  961;861020,000000;SERVICIOS;;-73,04543940000;-36,82687730000
1255;COMERCIAL;2-007935;SAUMON CERNA CESAR ORLANDO;;LOS CARRERA  462;562900,000000;CAFE AL PASO;31/01/1994;-73,05479380000;-36,82467330000
1256;COMERCIAL;2-007936;ARROYO ORTIZ YOLANDA;;ANGEL CRUCHAGA  1488;471100,000000;MINIMERCADO;31/01/1994;-73,04567750000;-36,79569280000
1257;COMERCIAL;2-007955;COMPANIA COMERCIALIZADORA SANBELL LIMITADA;77328260-9;SALAS   94;561000,000000;RESTAURANTE COMERCIAL;;-73,05337160000;-36,83302130000
1258;COMERCIAL;2-007957;IBAÑEZ Y COMPANIA LIMITADA;78464890-7;21 DE MAYO 21;475909,000000;VIDRIERIA;10/02/19;-73,06958560000;-36,81303170000
1259;COMERCIAL;2-007965;VIGATEC S.A.;96587380-5;ANGOL 436;477399,000000;EQUIPOS DE OFICINA;16/02/1994;-73,05429780000;-36,82906680000
1260;COMERCIAL;2-007972;SEPULVEDA VALLEJOS EDUARDO EMILIO;;AV. COLLAO   708;475201,000000;FERRETERIA;21/02/199;-73,02135080000;-36,81823330000
1261;COMERCIAL;2-007980;SERVICIOS MEDICOS NEUMOLAB LIMITADA;78431650-5;COLO COLO  222;862021,000000;CONSULTA MEDICA LABORATO;;-73,04662000000;-36,82844990000
1262;COMERCIAL;2-008033;MUNOZ CARRASCO BARBARA INES;;EDUARDO FREI  2251;471100,000000;MINIMERCADO;22/03/19;-73,03619040000;-36,80407810000
1263;COMERCIAL;2-008043;CHILEXPRESS S. A.;96756430-3;CAMINO A PENCO   3036;492300,000000;OF COMUNICACIONES;;-73,02475440000;-36,80903940000
1264;COMERCIAL;2-008044;ESPINOZA PONCE CARLOS ARTURO GUILLERMO;;COLO COLO  220;477201,000000;FARMACIA;24/03/19;-73,04664570000;-36,82861080000
1265;COMERCIAL;2-008049;INVERSIONES E INMOBILIARIA EWERT LEBRECHT LIMITADA;76472780-0;MAIPU 921;522120,000000;PLAYA ESTACIONAMI;;-73,04842100000;-36,82304490000
1266;COMERCIAL;2-008055;CENTRO RADIOLOGICO DENTAL LIMITADA;78116400-3;LINCOYAN 1;325001,000000;LABORATORIO DENTAL;;-73,05041080000;-36,83346150000
1267;COMERCIAL;2-008065;MINIMERCADO MI BOLICHE SPA;76931756-2;ABDON CIFUENTES  1851;471100,000000;MINIMERCADO;;-73,04568960000;-36,79142090000
1268;COMERCIAL;2-008101;SOCIEDAD FARMACEUTICA RAVI Y COMPAÑÍA LIMITADA;79990780-1;GENERAL NOVOA  871;477201,000000;FAR;;-73,01873540000;-36,81974080000
1269;COMERCIAL;2-008105;MILAN FABJANOVIC SPA;81548400-2;TUCAPEL 1391;475201,000000;DISTRIB DE PERNOS;04/05/199;-73,05198550000;-36,81576170000
1270;COMERCIAL;2-008110;SUTTER HIDALGO GLORIA CRISTINA;;BARROS ARANA  645;477102,000000;BOUTIQUE;05/05/1994;-73,05071120000;-36,82652370000
1271;COMERCIAL;2-008120;VILLEGAS PEREIRA VERONICA BEBERLING;;DIAGONAL PEDRO AGUIRRE CERDA;682000,000000;CO;;-73,04297950000;-36,82619050000
1272;COMERCIAL;2-008139;CONCHA DOLZ MARIA ANGELICA;;COCHARANE 635;682000,000000;CORREDORA DE PROPIEDADES;20/0;-73,04887520000;-36,82952460000
1273;COMERCIAL;2-008152;ANFOSSI CASTRO JUAN CARLOS;;SAN MARTIN  645;476301,000000;IMPORTADORA C/ VTA DE ARMAS;;-73,04942710000;-36,82857970000
1274;COMERCIAL;2-008155;COMERCIAL LA OLLITA LTDA;78408480-9;RENGO 578;475909,000000;CASA DE MUSICA;27/05/1994;-73,05281810000;-36,82655750000
1275;COMERCIAL;2-008160;SERVICIOS MEDICOS MEDINEFRO LIMITADA;78435380-K;COCHARANE 217;862021,000000;ESTABLECIMIENTO MEDICO;;-73,05398530000;-36,83178720000
1276;COMERCIAL;2-008162;CAAMAÑO OLIVA JOSE GUSTAVO;;CAMILO HENRIQUEZ  902;471100,000000;MINIMERCADO SIN ALCOHOL AMAS;;-73,03056400000;-36,80504670000
1277;COMERCIAL;2-008164;MUÑOZ MUNOZ MIRTA;;TUCAPEL 452;471100,000000;MINIMERCADO COMERCIAL;03/06/1994;-73,04567000000;-36,82490920000
1278;COMERCIAL;2-008171;ARROYO GALLARDO PATRICIO ENRIQUE;;BARROS ARANA  1501;471100,000000;MINIMERCADO;09/;-73,03980080000;-36,82184120000
1279;COMERCIAL;2-008181;AUTOMOTORES GILDEMEISTER SPA;79649140-K;AUTOPISTA 3310;451001,000000;IMPORTADORA;21/;-73,04070980000;-36,80385430000
1280;COMERCIAL;2-008184;EMPRESA CONSTRUCTORA BELLOLIO LTDA;79837120-7;CAMILO HENRIQUEZ  360;477399,000000;OF ADMINIST;;-73,03556000000;-36,81106210000
1281;COMERCIAL;2-008185;INMOBILIARIA BELLOLIO LIMITADA;79977590-5;CAMILO HENRIQUEZ  360;477399,000000;OF ADMINISTRATI;;-73,03556000000;-36,81106210000
1282;COMERCIAL;2-008196;MUNOZ MUNOZ HUMBERTO ENRIQUE;;JOSE TORIBIO MEDINA   1331;471100,000000;MINIMERCADO;;-73,04301500000;-36,79216940000
1283;COMERCIAL;2-008208;CONCEPCION COUNTRY CLUB;80227500-5;LOS COPIHUES  235;561000,000000;REST DIURNO;12/0;-73,00090570000;-36,84005700000
1284;COMERCIAL;2-008213;ESTACIONAMIENTO TRESCIENTOS SIETE LIMITADA;76631194-6;TUCAPEL 307;522120,000000;PLAYA ESTACIONAMIENTO;;-73,04497400000;-36,82666700000
1285;COMERCIAL;2-008232;MUÑOZ BERMEDO EDUARDO ENRIQUE;;BARROS ARANA  188;773009,000000;ARRIENDO MAQUINAS;1;-73,05634070000;-36,82910440000
1286;COMERCIAL;2-008243;DR. RODOLFO SEPULVEDA M. Y COMPANIA LIMITADA;78501600-9;ANIBAL PINTO  215;862021,000000;SERVICIOS;;-73,04815650000;-36,82920860000
1287;COMERCIAL;2-008252;GONZALEZ SAN MARTIN LUIS ALBERTO;;LINCOYAN 557;960909,000000;TALLER DE CERRAJERIA;25/0;-73,05420210000;-36,82735710000
1288;COMERCIAL;2-008267;DUCASSE COMERCIAL LTDA.;93441000-9;PAICAVI 1393;451002,000000;RODAMIENTOS;28/07/1994;-73,04820650000;-36,81428940000
1289;COMERCIAL;2-008293;RAMIREZ VIDAL JOSE OMAR;;ABDON CIFUENTES;477399,000000;DIARIOS Y REVISTAS;08/08/1994;-73,04559290000;-36,79483670000
1290;COMERCIAL;2-008342;SOCIEDAD COMERCIAL EMES LIMITADA;77481130-3;ONGOLMO 125;477102,000000;BOUTIQUETALLER DE COSTURA;;-73,04130590000;-36,82758310000
